order_id,legacy_fdos,dbt_fdos,fdos_diff
ea1fd683-dcf5-4937-93ef-eef5fae62a66,2019-07-29T15:09:00,2019-07-30T10:03:00,19
ea435a98-1675-465c-9113-293feee411cd,2018-09-04T16:16:00,2018-09-06T07:57:00,39
ea8042a7-8320-4a0a-ab76-75061a4f1651,2018-09-01T12:19:00,2018-09-06T14:15:00,122
eaa7ad20-1098-4107-b823-bf0cc5adea2b,2018-09-01T12:19:00,2018-09-06T14:15:00,122
eade629a-49ff-4df9-81b1-5e6c9ad61477,2018-09-04T16:16:00,2018-09-06T07:57:00,39
eb35888d-8ac9-4733-b066-91dca0681c0a,2018-09-04T16:16:00,2018-09-06T07:57:00,39
eb959451-dfac-4f67-a48a-905ca425fb0c,2018-09-01T13:28:00,2018-09-03T10:15:00,45
ec22414d-2171-468f-840d-c7982f69ab86,2018-09-01T12:19:00,2018-09-06T14:15:00,122
ec246ae2-0c9c-4758-afde-d226aed44585,2018-12-23T14:34:00,2018-12-24T10:17:00,20
ec36cec6-1a3b-41b2-b416-93b3308d6aa6,2019-02-04T11:38:00,2019-02-09T14:13:00,123
ec5a9e0d-e365-40ed-89b5-79494c4cc1c1,2018-09-01T13:28:00,2018-09-03T10:15:00,45
ecbcc69a-82c6-43d4-892c-13e2d29af11a,2018-09-04T16:16:00,2018-09-06T07:57:00,39
ecd1a942-d172-4ca1-8597-78e8588b0501,2018-09-01T12:19:00,2018-09-06T14:15:00,122
ece2dec4-5ab4-4edd-820d-7b4226f9dc8f,2019-02-04T11:38:00,2019-02-09T14:13:00,123
ed771dba-0df9-4f7c-8225-f82c23181fc0,2019-02-04T11:38:00,2019-02-09T14:13:00,123
edb01d54-80d3-48c3-9956-7042c6c5d28f,2019-03-14T15:19:00,2019-03-15T11:49:00,20
eec8a5f1-d7e8-40f0-bbe1-b9718d68cf16,2018-09-01T12:19:00,2018-09-06T14:15:00,122
eeebab77-63ff-4e58-bb73-7071b064313a,2018-09-04T16:16:00,2018-09-06T07:57:00,39
ef3fc5df-ef2f-4611-a3a4-6a09bb265415,2019-03-14T15:19:00,2019-03-15T11:49:00,20
ef513eae-e904-4c14-8a92-381caa8dc0ad,2018-09-01T12:19:00,2018-09-06T14:15:00,122
efd17a16-58f0-4948-ad6c-7415bb9f7226,2019-03-14T15:19:00,2019-03-15T11:49:00,20
f0631fba-06d4-426c-a347-dd473da089fd,2018-09-01T13:28:00,2018-09-03T10:15:00,45
f0989082-157a-4f2c-9550-2bef12c15b3a,2018-09-01T12:19:00,2018-09-06T14:15:00,122
f1400908-5652-493a-a8a8-66e11dc4212b,2018-09-01T12:19:00,2018-09-06T14:15:00,122
f1a3f576-1a11-49fd-8a22-c1d533241eda,2019-02-04T11:38:00,2019-02-09T14:13:00,123
f29cfd0a-bf79-4b94-8984-a7fdf5573f58,2019-02-04T11:38:00,2019-02-09T14:13:00,123
f2e84af8-513c-41e4-ae2f-3cd0f2b72b1b,2018-09-04T16:16:00,2018-09-06T07:57:00,39
f2ffc580-8463-48cc-996f-d1c11d0edc43,2018-09-01T12:19:00,2018-09-06T14:15:00,122
f3300e7a-c38c-42b5-bc4f-05a58350b14f,2018-09-01T13:28:00,2018-09-03T10:15:00,45
f4297f5c-6dea-4a3f-95f6-76f4fb3fa154,2019-06-22T13:47:00,2019-06-24T09:04:00,44
f4e92cec-4996-45ae-be03-fd4ad5df211b,2018-09-04T16:16:00,2018-09-06T07:57:00,39
f4ec1cc2-8ba9-4ead-b3e1-71e8f08f1841,2018-09-01T13:28:00,2018-09-03T10:15:00,45
f57df14f-6d3a-410a-a0d8-a964852fe918,2018-12-23T14:34:00,2018-12-24T10:17:00,20
f5ad5d12-7a9b-41ce-808e-9e9c8fd84245,2019-02-04T11:38:00,2019-02-09T14:13:00,123
f68eaedb-7606-4319-9a8a-072e13dcb3e1,2019-03-14T15:19:00,2019-03-15T11:49:00,20
f69a6a5c-535d-4870-a497-e690b96ef7c1,2018-09-01T13:28:00,2018-09-03T10:15:00,45
f75cef93-a1b6-4688-9b83-39917241485c,2019-07-29T15:09:00,2019-07-30T10:03:00,19
f78e5cb8-6249-40aa-b120-f999b1042d36,2018-09-04T16:16:00,2018-09-06T07:57:00,39
f82c01c8-594c-433b-bdf6-3515253f19c4,2019-02-04T11:38:00,2019-02-09T14:13:00,123
f8fa426b-cb39-4fd9-bc10-978f00b04d46,2019-02-04T11:38:00,2019-02-09T14:13:00,123
f902ae02-fd43-43dc-a22f-8f5814b99ee8,2018-09-01T13:28:00,2018-09-03T10:15:00,45
f91bc8cb-0f4a-4148-ad66-fb32a05fae62,2018-12-23T14:34:00,2018-12-24T10:17:00,20
f930d32c-4dbd-4ca6-b5a6-6987dbdeedff,2018-09-01T13:28:00,2018-09-03T10:15:00,45
fa809c80-1b48-4306-8318-10f835c22a64,2018-09-01T12:19:00,2018-09-06T14:15:00,122
fae97f58-9c5b-45ce-9f13-449ab3ada55b,2018-09-01T13:28:00,2018-09-03T10:15:00,45
fbab6a7f-906d-422c-a95f-ab84c3b6a81b,2018-12-23T14:34:00,2018-12-24T10:17:00,20
fcd3d4b0-77af-473a-b2b2-b657dd3a1f30,2018-12-23T14:34:00,2018-12-24T10:17:00,20
fde5e5a2-93ca-41c7-8652-7b543e72cf45,2019-07-29T15:09:00,2019-07-30T10:03:00,19
fe12931b-d82b-4ede-9fe2-9e56437a1429,2019-02-04T11:38:00,2019-02-09T14:13:00,123
fe1c1e5f-b263-4808-a90b-641d03afe7fb,2018-09-01T13:28:00,2018-09-03T10:15:00,45
fe282cf2-220d-4798-825c-608be15977ad,2018-09-01T12:19:00,2018-09-06T14:15:00,122
fe38e603-445a-4e32-b2cf-a4ecb64fd239,2019-02-04T11:38:00,2019-02-09T14:13:00,123
fe8f5c16-c22d-45e3-9e3a-260c7ee967fc,2019-06-22T13:47:00,2019-06-24T09:04:00,44
fed5b355-58df-4a91-abee-fa8276ea9a96,2019-02-04T11:38:00,2019-02-09T14:13:00,123
ff08e725-9966-47a3-a48d-8bb5f4c03e9d,2019-02-04T11:38:00,2019-02-09T14:13:00,123
ff23120d-abd1-437e-a496-da41ea3bf52a,2019-02-04T11:38:00,2019-02-09T14:13:00,123
ffc1b2c6-4deb-402d-98ac-275a42ee85b1,2019-07-29T15:09:00,2019-07-30T10:03:00,19
